,Deal,Description,Episode,Category,Entrepreneurs,Location,Website,Amount Asked For,Exchange For Stake,Valuation,Season,Shark 1,Shark 2,Shark 3,Shark 4,Shark 5,Title,Episode-Season,Multiple Entreprenuers,Episode Code,Pitched Business Description,Deal Status,Shark(s) That Made a Deal
455,False,"Innovative, healthy, and high-quality dog treats. Their main product is a dog chew made from yak meat, inspired by a traditional snack from Nepal.",18.0,Pet Products,"Suman, Sujan and Nishes Shrestha","Mukilteo, WA",http://www.himalayandogchew.com,"$750,000.00",5.00%,"$15,000,000.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Himalayan Dog Chew,6-18,True,615.0,"high nutrient dog treats made from specially processed yak cheese . OriginallyÂ createdÂ from an ancient Himalayan recipe, Himalayan Dog Chew are hard cheese snacks made of Yak and Cow Milk editable for all sized dogs. Containing all natural products and no preservatives, Himalayan Dog Chews are a healthy, high quality dog chew sure to give your pet plenty of eating entertainment.",No Deal Made,
456,False,"Sseko Designs is an ethical fashion brand that sells sandals, shoes, handbags and accessories that are all handcrafted in East Africa.",19.0,Men and Women's Shoes,Ben and Liz Bohannon,"Portland, OR",http://www.ssekodesigns.com,"$300,000.00",10.00%,"$3,000,000.00",6.0,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Sseko Designs,6-19,True,622.0,"handcrafted sandals with interchangeable accents . Sseko Designs have a history of employing women in Uganda to make sandals, giving them the opportunity to earn money and pursue education. The sandal company is pioneer in producing t-strap sandals and unique custom sandals. Sseko also produces lace up and stylish ribbon sandals unlike footwear you have seen before.",No Deal Made,
457,True,The Gold Rush Nugget Bucket makes gold and gem prospecting made easy and fun.,19.0,Novelties,Mark Peterson,"Eugene, OR",http://www.goldrushnuggetbucket.com,"$60,000.00",15.00%,"$400,000.00",6.0,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Gold Rush Nugget Bucket,6-19,False,622.0,"a bucket and screen system to make panning for gold easier . Solving the tedious process of panning little grains of gold from debris, Gold Rush Nugget Bucket concentrates the tiny particles of gold in the pan beneath; making the gold panning process easy. Beautifully organizing particles of valuable rock, Gold Rush Nugget Bucket Gold Panning Kit is a gold mining dream.",Deal Made,RH
458,True,"Boobypack is a sports bra/crop-top with zipper-enclosed, water-resistant pockets on either side. This a fannypack for your rack keeps your valuables safe so you can dance, jog or fist pump with ease.",19.0,Women's Apparel,C.C. Conrad,"San Francisco, CA",http://boobypack.com,"$80,000.00",20.00%,"$400,000.00",6.0,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Boobypack,6-19,False,,,,
459,False,"Lumi sells innovative printing kits that make it easy for anyone to make affordable, durable prints using the power of the sun.",19.0,Novelties,Jesse Genet,"Los Angeles, CA",http://lumi.com,"$250,000.00",5.00%,"$5,000,000.00",6.0,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Lumi,6-19,False,622.0,"a do-it-yourself process for printing photos onto clothing . Want to design a shirt the modern way? Lumi Solar-powered t-shirt printing is the easiest way to print your own shirts and textiles. Featuring innovative, solar powered Inkodyne, Lumi is a printing kit that comes with everything you need print awesome, new-age patterns and colors on just about any clothing material you can get your hands on. Simply apply the ink for about 10 minutes on a nice sunny day and boom, done!",No Deal Made,
460,True,"Scholly is a mobile and web app that gives high school students, current college students, and graduate students a fast and simple way to find scholarships to pay for college.",20.0,Online Services,Christopher Gray,"Philadelphia, PA",https://www.myscholly.com,"$40,000.00",15.00%,"$266,667.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Scholly,6-20,False,617.0,an app that helps match students to scholarships ,Deal Made,Others
461,False,"Keen Home makes smart devices to improve the core functions of the home. The company's first product is the Smart Vent, which senses temperature and duct pressure to make intelligent airflow decisions and efficiently increase the comfort of each room.",20.0,Home Accessories,Nayeem Hussain and Ryan Fant,"New York, NY",http://www.keenhome.io,"$750,000.00",10.00%,"$7,500,000.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Keen Home,6-20,True,617.0,air vents for smart homes that can control air flow to individual areas ,Deal Made,Others
462,True,LuminAID is a solar-powered inflatable light developed by two architecture students after the 2010 Haiti Earthquake.,20.0,Electronics,Andrea Sreshta and Anna Stork,"Oxford, MI",http://luminaid.com,"$200,000.00",10.00%,"$2,000,000.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,luminAID,6-20,True,,,,
463,False,"Taaluma Totes are travel backpacks paired with countries.  Each backpack is made of fabric from that country, and funds a microloan for a person in that country.",20.0,Men and Women's Accessories,Jack DuFour and Ashley Heffern,"Blacksburg, VA",http://www.carryacountry.com,"$110,000.00",15.00%,"$733,333.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Taaluma Totes,6-20,True,617.0,backpacks made from traditional fabrics from various countries ,No Deal Made,
464,False,"Necessity is the mother of invention, and so it was for Michelle and Jason Barsosky. These parents of twins developed the Twin Z Pillow to help them feed their babies in tandem. Finding that mothers and fathers of singles need all the help and support they can get too, they've also recently launched the One Z Pillow, which is another well-designed nursing pillow made specifically to accommodate one rather than two infants. The Twin Z Pillow and the One Z Pillow are the most comfortable and plush nursing pillows on the market. Both are versatile and can be used in multiple ways to maximize comfort for moms, dads and babies.",21.0,Baby and Child Care,Michelle and Jason Barsosky,"Atlanta, GA",http://www.twinznursingpillow.com,"$75,000.00",10.00%,"$750,000.00",6.0,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,The Twin Z Pillow,6-21,True,618.0,"a pillow that is specially designed to aid mothers of multiple children feed two children simultaneously . Momâ€™s of twins, your prayers have been answered! The Twin Z Pillow is the FIRST and ONLY pillow for twins out there on the market today. The pillow has up to six uses; it can be used for breastfeeding and bottle feeding, tummy time, for support, for momâ€™s as a pregnancy pillow and toddlers too. All in all itâ€™s the perfect, most convenient soft pillow for mothers with multiples.Â This cushion is suitable for all sized babies and has a removable washable cover that can be put into any washer machine and dryer combination. Life EASIER for Momâ€™s with multiples!",Deal Made,Others
465,True,Frill Clothing designs sorority recruitment clothing and donates a portion of each sorority's proceeds to the charity of their choice.,21.0,Women's Apparel,Kate Steadman and Sharon Bui,"Raleigh, NC",http://frillclothing.com,"$100,000.00",20.00%,"$500,000.00",6.0,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Frill Clothing,6-21,True,618.0,"designers and producers of custom clothing for college sororities . Creating looks that empower young women, Frill Clothing designs unified and defined clothing for sorority girls.",Deal Made,Others
466,True,"Coco Jack is a tool to safely and easily open young Thai coconuts, no matter what your size or strength. The company offers a whole suite of tools to make young Thai coconuts more accessible to consumers.",21.0,Kitchen Tools,Dave Goodman,"Austin, TX",http://www.coco-jack.com,"$125,000.00",10.00%,"$1,250,000.00",6.0,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Coco Jack,6-21,False,618.0,a set of tools for easier opening of Thai coconuts and extracting the meat from within . Coco Jack is a safe and easy way to open young Thai Coconuts.,Deal Made,Others
467,False,The BedRyder product is a removable seating system that allows you to quickly and safely add passenger seating to your pick-up truck.,21.0,Automotive,George Conway,"Austell, GA",http://www.bedryder.com,"$200,000.00",15.00%,"$1,333,333.00",6.0,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,BedRyder,6-21,False,618.0,a set of seats with restraints to be installed in the bed of a pickup truck to allow passengers to ride in truck beds legally ,No Deal Made,
468,True,"EmazingLights is pioneering the new Gloving Movement into a skillful expression of art, along with iHeartRaves, which provides wildly unique festival fashion for Raves, Festivals and Beyond.",22.0,Party Supplies,Brian Lim,"Los Angeles, CA",http://www.emazinglights.com,"$650,000.00",5.00%,"$13,000,000.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,EmazingLights,6-22,False,621.0,"LED-powered light gloves for gloving in dance clubs . Opening doors to creative expression, what was once a simple LED toy for music festivals, these gloves have created a community of Light Show artists to transform the way we think of entertainment and art. A trending product growing exponentially in popularity, EmazingLights provides LEDs, gloves, accessories, and apparel for light enthusiasts everywhere. Perfect for clubbing, musical events, and light shows, EmazingLights products are the first in a wave of new party accessories. Located in sunny California, they also puts on local events such as Friday Night Lights, BOSS Competitions, and the International Gloving Championship!",Deal Made,DJ+MC
469,False,Women's underwear characterized by attention to detail and fair prices. All Naja lingerie is made by single mothers or women heads of household so every purchase helps a woman help herself.,22.0,Women's Apparel,Catalina Girald,"San Francisco, CA",http://www.naja.co,"$500,000.00",5.00%,"$10,000,000.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Naja,6-22,False,621.0,"a lingerie brand . Najaâ€™s lingerie lines are built on the belief that a high-quality bra should not cost you $80+, but should also not sacrifice quality to attain a low price.Â Stylish in design, Naja underwear, bras, knickers and lingerie products feature a quality and attention to detail that only luxury brands tend to provide. Right down to the materials used for their memory foam cups, interior bra prints, and ultrasonic sealed bra straps. The products are also artsy, especially their â€œCheeky Knickersâ€ collection, which features prints with foods on them, kitty cats, and East Asian-inspired designs. Donâ€™t be alarmed though, if you like traditional designs and colors, Naja still has you covered (literally)! Naja also combines their business with an entrepreneurial stroke with their sewing program through the Golondrinas Foundation, which teaches single or head of household mothers to sew and make a living doing it! Add a little style to your behind and grab a pair now!",No Deal Made,
470,True,"AquaVault is a portable outdoor safe to keep your valuables dry while at the beach and the great outdoors in general. The AquaVault attaches to lounge chairs, baby strollers, golf carts, bikes, boats and more.",22.0,Storage and Cleaning Products,"Jonathan Kinas, Rob Peck and Avin Samtani","Aventura, FL",https://theaquavault.com,"$75,000.00",12.00%,"$625,000.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,AquaVault,6-22,True,,,,
471,False,iCPooch is an internet-enabled device that allows for two-way video chat between pet owners and their pet. Pet owners can even remotely give them a treat from anywhere in the world.,23.0,Pet Products,Brooke Martin and James Pelland,"Spokane, WA",http://www.icpooch.com,"$150,000.00",20.00%,"$750,000.00",6.0,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,iCPooch,6-23,True,628.0,"a device that allows two-way video chat between pets and their owners and can dispense treats . Itâ€™s hard to travel when you have a lovable puppy at home, especially when he/she cannot come along for the journey. Now there is a way to communicate and interact with your puppy while being states away. Introducing iCPooch, an innovative way to not only chat with your puppy, but also dispense treats for him/her.",No Deal Made,
